District code,District name,Category,Student group,2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Date update
0270011,Clinton School District,Students With Disabilities,Students With Disabilities,202,0.9103,208,0.9371,218,0.9326,June 2022,07/22/2022
0270011,Clinton School District,Free/Reduced Lunch,Free Meal Eligible,400,0.9243,428,0.9273,454,0.9358,June 2022,07/22/2022
0270011,Clinton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,126,0.939,143,0.9535,122,0.941,June 2022,07/22/2022
0270011,Clinton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,526,0.9278,571,0.9339,576,0.9369,June 2022,07/22/2022
0270011,Clinton School District,English Learners,English Learners,126,0.9403,106,0.9292,101,0.9477,June 2022,07/22/2022
0270011,Clinton School District,Race/Ethnicity,Hispanic/Latino of any race,324,0.9403,321,0.9427,299,0.9516,June 2022,07/22/2022
0270011,Clinton School District,Race/Ethnicity,White,1084,0.9383,1148,0.9562,1246,0.9448,June 2022,07/22/2022
0270011,Clinton School District,High Needs,Students Without High Needs,823,0.9483,839,0.9664,909,0.9516,June 2022,07/22/2022
0270011,Clinton School District,High Needs,Students With High Needs,655,0.9272,694,0.9382,715,0.9373,June 2022,07/22/2022
0280011,Colchester School District,,All Students,2141,0.9318,2094,0.9506,2180,0.9523,June 2022,07/22/2022
0280011,Colchester School District,Students With Disabilities,Students With Disabilities,303,0.9145,311,0.929,319,0.9343,June 2022,07/22/2022
0280011,Colchester School District,Free/Reduced Lunch,Free Meal Eligible,409,0.9128,381,0.9089,417,0.9324,June 2022,07/22/2022
0280011,Colchester School District,Free/Reduced Lunch,Reduced Price Meal Eligible,97,0.9153,112,0.935,112,0.9382,June 2022,07/22/2022
0280011,Colchester School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,506,0.9133,493,0.9149,529,0.9336,June 2022,07/22/2022
0280011,Colchester School District,English Learners,English Learners,35,0.9226,,,,,June 2022,07/22/2022
0280011,Colchester School District,Race/Ethnicity,All other races,159,0.9376,151,0.949,141,0.9656,June 2022,07/22/2022
0280011,Colchester School District,Race/Ethnicity,Black or African American,33,0.9284,37,0.9209,36,0.9517,June 2022,07/22/2022
0280011,Colchester School District,Race/Ethnicity,Hispanic/Latino of any race,182,0.9209,167,0.929,158,0.9461,June 2022,07/22/2022
0280011,Colchester School District,Race/Ethnicity,White,1767,0.9324,1739,0.9534,1845,0.9518,June 2022,07/22/2022
0280011,Colchester School District,High Needs,Students Without High Needs,1405,0.9409,1380,0.9645,1453,0.9609,June 2022,07/22/2022
0280011,Colchester School District,High Needs,Students With High Needs,714,0.9152,699,0.9235,727,0.9349,June 2022,07/22/2022
0290011,Colebrook School District,,All Students,75,0.9241,78,0.9621,73,0.9683,June 2022,07/22/2022
0290011,Colebrook School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,20,0.9142,23,0.9602,,,June 2022,07/22/2022
0290011,Colebrook School District,Race/Ethnicity,White,71,0.9236,72,0.9614,67,0.9689,June 2022,07/22/2022
0290011,Colebrook School District,High Needs,Students Without High Needs,44,0.9265,38,0.9618,43,0.9698,June 2022,07/22/2022
0290011,Colebrook School District,High Needs,Students With High Needs,31,0.9207,37,0.9628,30,0.9661,June 2022,07/22/2022
0300011,Columbia School District,,All Students,413,0.9496,399,0.9549,390,0.9563,June 2022,07/22/2022
0300011,Columbia School District,Students With Disabilities,Students With Disabilities,43,0.9478,41,0.9323,47,0.9373,June 2022,07/22/2022
0300011,Columbia School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,90,0.9437,92,0.9309,91,0.9498,June 2022,07/22/2022
0300011,Columbia School District,Race/Ethnicity,Hispanic/Latino of any race,39,0.9506,30,0.9463,29,0.9666,June 2022,07/22/2022
0300011,Columbia School District,Race/Ethnicity,White,352,0.9504,342,0.9584,344,0.9557,June 2022,07/22/2022
0300011,Columbia School District,High Needs,Students Without High Needs,289,0.9515,265,0.9635,267,0.9593,June 2022,07/22/2022
0300011,Columbia School District,High Needs,Students With High Needs,121,0.9456,120,0.9338,123,0.9498,June 2022,07/22/2022
0310011,Cornwall School District,,All Students,105,0.9384,118,0.968,90,0.9553,June 2022,07/22/2022
0310011,Cornwall School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,32,0.9441,20,0.9729,,,June 2022,07/22/2022
0310011,Cornwall School District,Race/Ethnicity,White,87,0.9366,97,0.9664,68,0.9541,June 2022,07/22/2022
0310011,Cornwall School District,High Needs,Students Without High Needs,61,0.934,76,0.9653,57,0.9573,June 2022,07/22/2022
0310011,Cornwall School District,High Needs,Students With High Needs,42,0.9447,30,0.9715,33,0.952,June 2022,07/22/2022
0320011,Coventry School District,,All Students,1549,0.9295,1534,0.9512,1580,0.9434,June 2022,07/22/2022
0320011,Coventry School District,Students With Disabilities,Students With Disabilities,206,0.8936,205,0.9126,222,0.9241,June 2022,07/22/2022
0320011,Coventry School District,Free/Reduced Lunch,Free Meal Eligible,259,0.8879,302,0.9115,328,0.9193,June 2022,07/22/2022
0320011,Coventry School District,Free/Reduced Lunch,Reduced Price Meal Eligible,90,0.9288,92,0.942,72,0.9383,June 2022,07/22/2022
0320011,Coventry School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,349,0.8986,394,0.9186,400,0.9228,June 2022,07/22/2022
0320011,Coventry School District,Race/Ethnicity,Hispanic/Latino of any race,106,0.9055,111,0.931,112,0.9295,June 2022,07/22/2022
0320011,Coventry School District,Race/Ethnicity,White,1343,0.933,1328,0.955,1369,0.9458,June 2022,07/22/2022
0320011,Coventry School District,High Needs,Students Without High Needs,1053,0.9423,1004,0.9659,1053,0.9518,June 2022,07/22/2022
0320011,Coventry School District,High Needs,Students With High Needs,484,0.9028,515,0.922,527,0.9262,June 2022,07/22/2022
0330011,Cromwell School District,,All Students,1873,0.9445,1934,0.9581,1923,0.9733,June 2022,07/22/2022
0330011,Cromwell School District,Students With Disabilities,Students With Disabilities,211,0.9287,203,0.9367,204,0.9643,June 2022,07/22/2022
0330011,Cromwell School District,Free/Reduced Lunch,Free Meal Eligible,381,0.9265,409,0.9297,424,0.9655,June 2022,07/22/2022
0330011,Cromwell School District,Free/Reduced Lunch,Reduced Price Meal Eligible,105,0.9267,121,0.9459,102,0.9745,June 2022,07/22/2022
0330011,Cromwell School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,486,0.9265,530,0.9334,526,0.9673,June 2022,07/22/2022
0330011,Cromwell School District,English Learners,English Learners,99,0.9197,101,0.9239,98,0.9696,June 2022,07/22/2022
0330011,Cromwell School District,Race/Ethnicity,All other races,200,0.9429,202,0.9575,200,0.9759,June 2022,07/22/2022
0330011,Cromwell School District,Race/Ethnicity,Black or African American,126,0.9438,143,0.9358,151,0.9662,June 2022,07/22/2022
0330011,Cromwell School District,Race/Ethnicity,Hispanic/Latino of any race,254,0.931,242,0.9356,216,0.9651,June 2022,07/22/2022
0330011,Cromwell School District,Race/Ethnicity,White,1293,0.9475,1347,0.9645,1356,0.9751,June 2022,07/22/2022
0330011,Cromwell School District,High Needs,Students Without High Needs,1219,0.9532,1227,0.9706,1240,0.9767,June 2022,07/22/2022
0330011,Cromwell School District,High Needs,Students With High Needs,651,0.9286,693,0.9362,683,0.967,June 2022,07/22/2022
0340011,Danbury School District,,All Students,11783,0.9166,11455,0.9276,11718,0.949,June 2022,07/22/2022
0340011,Danbury School District,Homelessness,Students Experiencing Homelessness,25,0.8891,,,32,0.9052,June 2022,07/22/2022
0340011,Danbury School District,Students With Disabilities,Students With Disabilities,1432,0.8994,1435,0.9025,1487,0.9274,June 2022,07/22/2022
0340011,Danbury School District,Free/Reduced Lunch,Free Meal Eligible,4685,0.9092,4885,0.9111,5384,0.9418,June 2022,07/22/2022
0340011,Danbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,1172,0.9248,1240,0.9323,961,0.9549,June 2022,07/22/2022
0340011,Danbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,5857,0.9123,6125,0.9154,6345,0.9438,June 2022,07/22/2022
0340011,Danbury School District,English Learners,English Learners,3541,0.9114,3132,0.916,3463,0.9502,June 2022,07/22/2022
0340011,Danbury School District,Race/Ethnicity,All other races,992,0.9227,1008,0.9416,1005,0.9503,June 2022,07/22/2022
0340011,Danbury School District,Race/Ethnicity,Black or African American,785,0.9109,840,0.923,852,0.9325,June 2022,07/22/2022
0340011,Danbury School District,Race/Ethnicity,Hispanic/Latino of any race,7182,0.9137,6067,0.9194,5926,0.9502,June 2022,07/22/2022
0340011,Danbury School District,Race/Ethnicity,White,2824,0.9232,3540,0.9386,3935,0.9506,June 2022,07/22/2022
0340011,Danbury School District,High Needs,Students Without High Needs,3318,0.9347,3409,0.9545,3563,0.9591,June 2022,07/22/2022
0340011,Danbury School District,High Needs,Students With High Needs,7802,0.9098,7771,0.9165,8155,0.9445,June 2022,07/22/2022
0350011,Darien School District,,All Students,4675,0.9553,4633,0.9708,4675,0.9621,June 2022,07/22/2022
0350011,Darien School District,Students With Disabilities,Students With Disabilities,819,0.9465,753,0.9652,811,0.9574,June 2022,07/22/2022
0350011,Darien School District,Free/Reduced Lunch,Free Meal Eligible,47,0.9446,32,0.9599,78,0.9691,June 2022,07/22/2022
0350011,Darien School District,Free/Reduced Lunch,Reduced Price Meal Eligible,32,0.9617,28,0.9701,39,0.9671,June 2022,07/22/2022
0350011,Darien School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,79,0.9516,60,0.9644,117,0.9684,June 2022,07/22/2022
0350011,Darien School District,English Learners,English Learners,51,0.9454,52,0.9731,65,0.9568,June 2022,07/22/2022
0350011,Darien School District,Race/Ethnicity,All other races,457,0.9643,425,0.9784,409,0.9662,June 2022,07/22/2022
0350011,Darien School District,Race/Ethnicity,Black or African American,37,0.9547,42,0.9747,50,0.9762,June 2022,07/22/2022
0350011,Darien School District,Race/Ethnicity,Hispanic/Latino of any race,312,0.9508,298,0.9669,262,0.9594,June 2022,07/22/2022
0350011,Darien School District,Race/Ethnicity,White,3869,0.9546,3868,0.9703,3954,0.9616,June 2022,07/22/2022
0350011,Darien School District,High Needs,Students Without High Needs,3749,0.9571,3764,0.972,3744,0.9631,June 2022,07/22/2022
0350011,Darien School District,High Needs,Students With High Needs,899,0.9477,828,0.9657,931,0.9579,June 2022,07/22/2022
0360011,Deep River School District,,All Students,206,0.9565,215,0.9803,236,0.9614,June 2022,07/22/2022
0360011,Deep River School District,Students With Disabilities,Students With Disabilities,37,0.9469,31,0.9703,35,0.9587,June 2022,07/22/2022
0360011,Deep River School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,71,0.947,79,0.9679,88,0.9607,June 2022,07/22/2022
0360011,Deep River School District,Race/Ethnicity,White,178,0.9574,182,0.9806,196,0.9602,June 2022,07/22/2022
0360011,Deep River School District,High Needs,Students Without High Needs,107,0.9627,114,0.9888,131,0.9617,June 2022,07/22/2022
0360011,Deep River School District,High Needs,Students With High Needs,94,0.9495,94,0.9699,105,0.9611,June 2022,07/22/2022
0370011,Derby School District,,All Students,1222,0.8979,1229,0.9182,1237,0.9439,June 2022,07/22/2022
0370011,Derby School District,Students With Disabilities,Students With Disabilities,235,0.882,241,0.8942,256,0.9298,June 2022,07/22/2022
0370011,Derby School District,Free/Reduced Lunch,Free Meal Eligible,461,0.8761,577,0.8995,669,0.9342,June 2022,07/22/2022
0370011,Derby School District,Free/Reduced Lunch,Reduced Price Meal Eligible,72,0.9086,90,0.9367,105,0.9539,June 2022,07/22/2022
0370011,Derby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,533,0.8804,667,0.9045,774,0.9368,June 2022,07/22/2022
0370011,Derby School District,English Learners,English Learners,42,0.8968,40,0.9325,29,0.964,June 2022,07/22/2022
0370011,Derby School District,Race/Ethnicity,All other races,104,0.8969,106,0.9083,106,0.9505,June 2022,07/22/2022
0370011,Derby School District,Race/Ethnicity,Black or African American,238,0.8972,234,0.9066,248,0.9387,June 2022,07/22/2022
0370011,Derby School District,Race/Ethnicity,Hispanic/Latino of any race,495,0.8914,474,0.913,437,0.9438,June 2022,07/22/2022
0370011,Derby School District,Race/Ethnicity,White,385,0.9068,415,0.9331,446,0.9451,June 2022,07/22/2022
0370011,Derby School District,High Needs,Students Without High Needs,509,0.9175,417,0.9401,377,0.9597,June 2022,07/22/2022
0370011,Derby School District,High Needs,Students With High Needs,663,0.884,763,0.9069,860,0.9372,June 2022,07/22/2022
0390011,Eastford School District,,All Students,126,0.9387,127,0.9543,129,0.9554,June 2022,07/22/2022
0390011,Eastford School District,Free/Reduced Lunch,Free Meal Eligible,31,0.9277,37,0.9267,46,0.9528,June 2022,07/22/2022
0390011,Eastford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,31,0.9277,37,0.9267,46,0.9528,June 2022,07/22/2022
0390011,Eastford School District,Race/Ethnicity,White,106,0.9378,101,0.9588,,,June 2022,07/22/2022
0390011,Eastford School District,High Needs,Students Without High Needs,77,0.9487,71,0.9652,66,0.9607,June 2022,07/22/2022
0390011,Eastford School District,High Needs,Students With High Needs,45,0.9271,53,0.9386,63,0.9499,June 2022,07/22/2022
0400011,East Granby School District,,All Students,839,0.9301,820,0.9203,827,0.958,June 2022,07/22/2022
0400011,East Granby School District,Students With Disabilities,Students With Disabilities,120,0.885,120,0.8348,119,0.9411,June 2022,07/22/2022
0400011,East Granby School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,119,0.8846,100,0.9014,130,0.9421,June 2022,07/22/2022
0400011,East Granby School District,Race/Ethnicity,All other races,98,0.9335,86,0.9281,94,0.9591,June 2022,07/22/2022
0400011,East Granby School District,Race/Ethnicity,Black or African American,68,0.9018,73,0.8647,68,0.9471,June 2022,07/22/2022
0400011,East Granby School District,Race/Ethnicity,Hispanic/Latino of any race,57,0.8757,56,0.8992,54,0.9509,June 2022,07/22/2022
0400011,East Granby School District,Race/Ethnicity,White,616,0.9379,605,0.9277,611,0.9596,June 2022,07/22/2022
0400011,East Granby School District,High Needs,Students Without High Needs,602,0.9433,607,0.9359,598,0.9628,June 2022,07/22/2022
0400011,East Granby School District,High Needs,Students With High Needs,222,0.8951,208,0.8747,229,0.9454,June 2022,07/22/2022
0410011,East Haddam School District,,All Students,951,0.9391,932,0.9678,961,0.9559,June 2022,07/22/2022
0410011,East Haddam School District,Students With Disabilities,Students With Disabilities,134,0.9292,126,0.952,115,0.9512,June 2022,07/22/2022
0410011,East Haddam School District,Free/Reduced Lunch,Free Meal Eligible,198,0.9132,161,0.9482,197,0.9425,June 2022,07/22/2022
0410011,East Haddam School District,Free/Reduced Lunch,Reduced Price Meal Eligible,39,0.931,40,0.9514,46,0.9525,June 2022,07/22/2022
0410011,East Haddam School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,237,0.9162,201,0.9489,243,0.9444,June 2022,07/22/2022
0410011,East Haddam School District,Race/Ethnicity,Hispanic/Latino of any race,121,0.9245,41,0.9615,,,June 2022,07/22/2022
0410011,East Haddam School District,Race/Ethnicity,White,787,0.9411,848,0.9687,884,0.956,June 2022,07/22/2022
0410011,East Haddam School District,High Needs,Students Without High Needs,616,0.9475,629,0.9744,647,0.9603,June 2022,07/22/2022
0410011,East Haddam School District,High Needs,Students With High Needs,320,0.9235,286,0.9532,314,0.9469,June 2022,07/22/2022
0420011,East Hampton School District,,All Students,1713,0.9413,1759,0.9599,1794,0.9563,June 2022,07/22/2022
0420011,East Hampton School District,Students With Disabilities,Students With Disabilities,272,0.9265,257,0.9409,259,0.9397,June 2022,07/22/2022
0420011,East Hampton School District,Free/Reduced Lunch,Free Meal Eligible,282,0.903,283,0.922,286,0.935,June 2022,07/22/2022
0420011,East Hampton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,70,0.9304,76,0.948,55,0.9527,June 2022,07/22/2022
0420011,East Hampton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,352,0.9087,359,0.9276,341,0.938,June 2022,07/22/2022
0420011,East Hampton School District,Race/Ethnicity,All other races,80,0.9504,,,,,June 2022,07/22/2022
0420011,East Hampton School District,Race/Ethnicity,Black or African American,21,0.9458,,,,,June 2022,07/22/2022
0420011,East Hampton School District,Race/Ethnicity,Hispanic/Latino of any race,119,0.9402,122,0.9565,114,0.9554,June 2022,07/22/2022
0420011,East Hampton School District,Race/Ethnicity,White,1493,0.9408,1544,0.9601,1591,0.9561,June 2022,07/22/2022
0420011,East Hampton School District,High Needs,Students Without High Needs,1181,0.9509,1235,0.9699,1289,0.9625,June 2022,07/22/2022
0420011,East Hampton School District,High Needs,Students With High Needs,515,0.9195,519,0.9357,505,0.94,June 2022,07/22/2022
0430011,East Hartford School District,,All Students,6126,0.91,6251,0.9165,6529,0.9377,June 2022,07/22/2022
0430011,East Hartford School District,Students With Disabilities,Students With Disabilities,1238,0.8698,1277,0.8718,1369,0.9047,June 2022,07/22/2022
0430011,East Hartford School District,Free/Reduced Lunch,Free Meal Eligible,3340,0.8912,3198,0.89,3679,0.9256,June 2022,07/22/2022
